"http://uploads8.wikiart.org/images/pablo-picasso/a-girl-from-avignon-1907.jpg","A girl from Avignon","Pablo Picasso","cubism","1907"
"http://uploads3.wikiart.org/images/pablo-picasso/bust-of-young-woman-from-avignon-1907.jpg","Bust of young woman from Avignon","Pablo Picasso","cubism","1907"
"http://uploads3.wikiart.org/images/pablo-picasso/composition-with-skull-study.jpg","Composition with skull (study)","Pablo Picasso","cubism","1907"
"http://uploads1.wikiart.org/images/pablo-picasso/nude-with-raised-arms-1907.jpg","Nude with raised arms","Pablo Picasso","cubism","1907"
"http://uploads2.wikiart.org/images/pablo-picasso/nude-with-raised-arms-the-avignon-dancer-1907.jpg","Nude with raised arms (The Avignon dancer)","Pablo Picasso","cubism","1907"
"http://uploads4.wikiart.org/images/pablo-picasso/nude-with-towel-1907.jpg","Nude with towel","Pablo Picasso","cubism","1907"
"http://uploads6.wikiart.org/images/pablo-picasso/the-girls-of-avignon-study-1907.jpg","The girls of Avignon (study)","Pablo Picasso","cubism","1907"
"http://uploads3.wikiart.org/images/pablo-picasso/the-great-odalisque-after-ingres-1907.jpg","The Great Odalisque (after Ingres)","Pablo Picasso","cubism","1907"
"http://uploads6.wikiart.org/images/pablo-picasso/female-nude-study-1907.jpg","Female nude (study)","Pablo Picasso","cubism","1907"
"http://uploads0.wikiart.org/images/pablo-picasso/flowers-on-the-table-1907.jpg","Flowers on the table","Pablo Picasso","cubism","1907"
"http://uploads7.wikiart.org/images/pablo-picasso/nude-bust-1907.jpg","Nude (Bust)","Pablo Picasso","cubism","1907"
"http://uploads2.wikiart.org/images/pablo-picasso/still-life-with-lemons-1907.jpg","Still life with lemons","Pablo Picasso","cubism","1907"
"http://uploads5.wikiart.org/images/pablo-picasso/woman-with-a-fan-1907.jpg","Woman with a Fan","Pablo Picasso","cubism","1907"
"http://uploads3.wikiart.org/images/pablo-picasso/woman-with-yellow-shirt-1907.jpg","Woman with yellow shirt","Pablo Picasso","cubism","1907"
"http://uploads1.wikiart.org/images/maurice-de-vlaminck/the-table-still-life-with-almonds-1907.jpg","The Table (Still Life with Almonds)","Maurice de Vlaminck","cubism","1907"
"http://uploads4.wikiart.org/images/pablo-picasso/female-bust.jpg","Female bust","Pablo Picasso","cubism","1907"
"http://uploads6.wikiart.org/images/andre-derain/landscape-1907.jpg","Landscape","Andre Derain","cubism","1907"
"http://uploads0.wikiart.org/images/andre-derain/landscape-near-cassis-1907.jpg","Landscape near Cassis","Andre Derain","cubism","1907"
"http://uploads0.wikiart.org/images/pablo-picasso/the-girls-of-avignon-1907.jpg","The girls of Avignon","Pablo Picasso","cubism","1907"
"http://uploads6.wikiart.org/images/pablo-picasso/nude-with-drapery-study-for-the-great-dancer-1907.jpg","Nude with Drapery (Study for &quot;The great dancer&quot;)","Pablo Picasso","cubism","1907"
"http://uploads8.wikiart.org/images/georges-braque/a-house-at-estaque-1908.jpg","A House at Estaque","Georges Braque","cubism","1908"
