"url","title","artist","style","date"
"http://uploads8.wikiart.org/images/tom-roberts/a-summer-morning-tiff-1886.jpg","A Summer Morning Tiff","Tom Roberts","impressionism",1886
"http://uploads3.wikiart.org/images/george-henry/the-hedgecutter-1886.jpg","The Hedgecutter","George Henry","impressionism",1886
"http://uploads2.wikiart.org/images/julian-ashton/sentry-box-reach-hawkesbury-river-new-south-wales-1886.jpg","Sentry-box Reach, Hawkesbury River, New South Wales","Julian Ashton","impressionism",1886
"http://uploads7.wikiart.org/images/claude-monet/haystack-at-giverny-1886.jpg","Haystack at Giverny","Claude Monet","impressionism",1886
"http://uploads0.wikiart.org/00142/images/57726d83edc2cb3880b488f1/monet-claude-haystack-at-giverny.jpg","Haystack at Giverny","Claude Monet","impressionism",1886
"http://uploads0.wikiart.org/00123/images/charles-courtney-curran/a-breezy-day-1887.jpg","A Breezy Day","Charles Courtney Curran","impressionism",1887
"http://uploads7.wikiart.org/images/arkhip-kuindzhi/cypresses-on-a-seashore-the-crimea-1887.jpg","Cypresses on a Seashore. The Crimea","Arkhip Kuindzhi","impressionism",1887
"http://uploads0.wikiart.org/00123/images/charles-courtney-curran/fair-critics-1887.jpg","Fair Critics","Charles Courtney Curran","impressionism",1887
"http://uploads6.wikiart.org/images/henry-herbert-la-thangue/the-connoisseur-1887.jpg","The Connoisseur","Henry Herbert La Thangue","impressionism",1887
"http://uploads7.wikiart.org/images/marie-bracquemond/under-the-lamp-1887.jpg","Under the Lamp","Marie Bracquemond","impressionism",1887
"http://uploads7.wikiart.org/images/george-henry/river-landscape-by-moonlight-1887.jpg","River Landscape by Moonlight","George Henry","impressionism",1887
"http://uploads1.wikiart.org/images/tom-roberts/reconciliation-1887.jpg","Reconciliation","Tom Roberts","impressionism",1887
"http://uploads5.wikiart.org/images/pierre-auguste-renoir/the-large-bathers-1887.jpg","The Large Bathers","Pierre-Auguste Renoir","impressionism",1887
"http://uploads7.wikiart.org/00129/images/pierre-auguste-renoir/the-large-bathers.jpg","The Large Bathers","Pierre-Auguste Renoir","impressionism",1887
"http://uploads7.wikiart.org/images/valentin-serov/girl-with-peaches-1887.jpg","Girl with Peaches","Valentin Serov","impressionism",1887
"http://uploads0.wikiart.org/00129/images/valentin-serov/girl-with-peaches.jpg","Girl with Peaches","Valentin Serov","impressionism",1887
"http://uploads1.wikiart.org/images/claude-monet/poplars-at-giverny.jpg","Poplars at Giverny","Claude Monet","impressionism",1887
"http://uploads0.wikiart.org/00123/images/charles-courtney-curran/lotus-lilies-1888.jpg","Lotus Lilies","Charles Courtney Curran","impressionism",1888
"http://uploads8.wikiart.org/images/claude-monet/antibes-in-the-morning(1).jpg","Antibes in the Morning","Claude Monet","impressionism",1888
"http://uploads4.wikiart.org/images/john-singer-sargent/landscape-with-trees-calcot-on-the-thames.jpg","Landscape with trees, Calcot-on-the-Thames","John Singer Sargent","impressionism",1888
"http://uploads8.wikiart.org/images/francisco-oller/la-ceiba-de-ponce-1888.jpg","La ceiba de Ponce","Francisco Oller","impressionism",1888
"http://uploads8.wikiart.org/images/lesser-ury/unter-den-linden-nach-dem-regen-1888.jpg","Unter den Linden nach dem Regen","Lesser Ury","impressionism",1888
"http://uploads1.wikiart.org/images/julian-ashton/mosman-s-bay-1888.jpg","Mosman's Bay","Julian Ashton","impressionism",1888
"http://uploads6.wikiart.org/images/david-davies/a-hot-day-1888.jpg","A hot day","David Davies","impressionism",1888
"http://uploads6.wikiart.org/images/julian-ashton/a-solitary-ramble-1888.jpg","A solitary ramble","Julian Ashton","impressionism",1888
"http://uploads1.wikiart.org/images/peder-severin-kroyer/hip-hip-hurrah-1888.jpg","Hip, Hip, Hurrah!","Peder Severin Kroyer","impressionism",1888
"http://uploads3.wikiart.org/00129/images/peder-severin-kroyer/hip-hip-hurrah.jpg","Hip, Hip, Hurrah!","Peder Severin Kroyer","impressionism",1888
"http://uploads3.wikiart.org/00123/images/charles-courtney-curran/in-the-luxembourg-garden-1889.jpg","In the Luxembourg Garden","Charles Courtney Curran","impressionism",1889
"http://uploads4.wikiart.org/00128/images/mildred-anne-butler/meditation-1889.jpeg","Meditation","Mildred Anne Butler","impressionism",1889
"http://uploads7.wikiart.org/images/james-ensor/shells-and-shellfish-1889.jpg","Shells and Shellfish","James Ensor","impressionism",1889
"http://uploads2.wikiart.org/images/lesser-ury/leipziger-stra-e-1889.jpg","Leipziger Strasse","Lesser Ury","impressionism",1889
"http://uploads7.wikiart.org/images/arkhip-kuindzhi/sunset-in-the-winter-a-coast-of-the-sea.jpg","Sunset in the winter. A coast of the sea","Arkhip Kuindzhi","impressionism",1890
"http://uploads5.wikiart.org/images/childe-hassam/celia-thaxter-s-garden-appledore-isles-of-shoals.jpg","Celia Thaxter's Garden, Appledore, Isles of Shoals","Childe Hassam","impressionism",1890
"http://uploads0.wikiart.org/images/edmund-charles-tarbell/in-a-garden-1890.jpg","In a Garden","Edmund Charles Tarbell","impressionism",1890
"http://uploads2.wikiart.org/images/philip-wilson-steer/girls-running-walberswick-pier.jpg","Girls Running, Walberswick Pier","Philip Wilson Steer","impressionism",1890
"http://uploads7.wikiart.org/images/wilhelm-leibl/portr-t-des-tierarztes-dr-reindl-in-der-laube-1890.jpg","Portrat des Tierarztes Dr. Reindl in der Laube","Wilhelm Leibl","impressionism",1890
"http://uploads8.wikiart.org/images/marie-bracquemond/the-artist-s-son-and-sister-in-the-garden-at-sevres-1890.jpg","The Artist's Son and Sister in the Garden at Sevres","Marie Bracquemond","impressionism",1890
"http://uploads0.wikiart.org/images/karoly-ferenczy/boys-throwing-pebbles-into-the-river-1890.jpg","Boys Throwing Pebbles into the River","Karoly Ferenczy","impressionism",1890
"http://uploads0.wikiart.org/images/frederic-remington/modern-comanche-1890.jpg","Modern Comanche","Frederic Remington","impressionism",1890
"http://uploads3.wikiart.org/images/henry-herbert-la-thangue/leaving-home-1890.jpg","Leaving Home","Henry Herbert La Thangue","impressionism",1890
"http://uploads3.wikiart.org/images/giovanni-fattori/der-turm-von-magnale-1890.jpg","Der Turm von Magnale","Giovanni Fattori","impressionism",1890
"http://uploads2.wikiart.org/images/niccolo-cannicci/la-mamma-delle-oche-1890.jpg","La mamma delle oche","Niccolo Cannicci","impressionism",1890
"http://uploads8.wikiart.org/images/john-lavery/boating-on-the-thames-1890.jpg","Boating on the Thames","John Lavery","impressionism",1890
"http://uploads1.wikiart.org/images/max-liebermann/woman-with-goats.jpg","Woman and Her Goats in the Dunes","Max Liebermann","impressionism",1890
"http://uploads3.wikiart.org/images/tom-roberts/searing-the-rams-1890.jpg","Shearing the Rams","Tom Roberts","impressionism",1890
"http://uploads6.wikiart.org/00129/images/tom-roberts/shearing-the-rams.jpg","Shearing the Rams","Tom Roberts","impressionism",1890
"http://uploads8.wikiart.org/00142/images/tom-roberts/shearing-the-rams.jpg","Shearing the Rams","Tom Roberts","impressionism",1890
"http://uploads2.wikiart.org/images/theodor-philipsen/long-shadows-cattle-on-the-island-of-saltholm-1890.jpg","Long Shadows. Cattle on the Island of Saltholm","Theodor Philipsen","impressionism",1890
"http://uploads2.wikiart.org/00142/images/anna-ancher/anna-ancher-sunlight-in-the-blue-room-google-art-project.jpg","Sunlight in the Blue Room","Anna Ancher","impressionism",1891
"http://uploads3.wikiart.org/images/camille-pissarro/peasant-women-planting-stakes-1891.jpg","Peasant Women Planting Stakes","Camille Pissarro","impressionism",1891
"http://uploads1.wikiart.org/images/claude-monet/three-trees-in-grey-weather.jpg","Three Trees in Grey Weather","Claude Monet","impressionism",1891
"http://uploads8.wikiart.org/images/julian-alden-weir/midday-1891.jpg","Midday","Julian Alden Weir","impressionism",1891
"http://uploads0.wikiart.org/images/giovanni-fattori/der-graue-tag-strand-mit-fischern-und-booten-1891.jpg","Der graue Tag (Strand mit Fischern und Booten)","Giovanni Fattori","impressionism",1891
"http://uploads3.wikiart.org/images/peder-severin-kroyer/marie-and-her-mother-in-the-garden-1891.jpg","Marie and Her Mother in the Garden","Peder Severin Kroyer","impressionism",1891
"http://uploads0.wikiart.org/images/arturo-michelena/escenas-del-circo-1891.jpg","Escenas del circo","Arturo Michelena","impressionism",1891
"http://uploads0.wikiart.org/images/stefan-luchian/first-ball-1891.jpg","First Ball","Stefan Luchian","impressionism",1891
"http://uploads3.wikiart.org/images/aleksander-gierymski/the-sea-1891.jpg","The Sea","Aleksander Gierymski","impressionism",1891
"http://uploads0.wikiart.org/images/rupert-bunny/portrait-of-c-f-keary-1891.jpg","Portrait of C.F. Keary","Rupert Bunny","impressionism",1891
"http://uploads4.wikiart.org/images/theodor-philipsen/an-avenue-in-kastrup-1891.jpg","An Avenue in Kastrup","Theodor Philipsen","impressionism",1891
"http://uploads0.wikiart.org/00141/images/louise-abbema/display-image-15.jpg","In the Flowers","Louise Abbema","impressionism",1892
"http://uploads6.wikiart.org/images/alfred-sisley/moret-sur-loing-1892-2.jpg","Moret sur Loing","Alfred Sisley","impressionism",1892
"http://uploads6.wikiart.org/images/edmund-charles-tarbell/mother-and-child-in-a-boat-1892.jpg","Mother and Child in a Boat","Edmund Charles Tarbell","impressionism",1892
"http://uploads5.wikiart.org/images/t-c-steele/the-ohio-river-from-the-college-campus-honover-1892.jpg","The Ohio river from the College Campus, Honover","T. C. Steele","impressionism",1892
"http://uploads0.wikiart.org/images/t-c-steele/vernon-beeches-1892.jpg","Vernon Beeches","T. C. Steele","impressionism",1892
"http://uploads4.wikiart.org/images/alfred-stevens/a-stormy-night-1892.jpg","A Stormy Night","Alfred Stevens","impressionism",1892
"http://uploads6.wikiart.org/images/theodor-philipsen/cattle-seen-against-the-sun-on-the-island-of-saltholm-a-color-study-1892.jpg","Cattle Seen Against the Sun on the Island of Saltholm. A Color Study","Theodor Philipsen","impressionism",1892
"http://uploads5.wikiart.org/images/frederic-remington/the-trooper-1892.jpg","The Trooper","Frederic Remington","impressionism",1892
"http://uploads1.wikiart.org/images/george-henry/nell-1892.jpg","Nell","George Henry","impressionism",1892
"http://uploads2.wikiart.org/images/james-charles/heat-of-the-day-venice-1892.jpg","Heat of the Day, Venice","James Charles","impressionism",1892
"http://uploads6.wikiart.org/images/lesser-ury/tiergarten-im-winter-1892.jpg","Tiergarten im Winter","Lesser Ury","impressionism",1892
"http://uploads8.wikiart.org/images/john-varley-ii/street-scene-india-1892.jpg","Street Scene, India","John Varley II","impressionism",1892
"http://uploads0.wikiart.org/images/philip-wilson-steer/a-classic-landscape-richmond.jpg","A Classic Landscape, Richmond","Philip Wilson Steer","impressionism",1893
"http://uploads3.wikiart.org/images/nicolae-vermont/departure-towards-the-open-sea-1983.jpg","Departure Towards the Open Sea","Nicolae Vermont","impressionism",1893
"http://uploads6.wikiart.org/images/childe-hassam/washington-arch-spring.jpg","Washington Arch, Spring","Childe Hassam","impressionism",1893
"http://uploads2.wikiart.org/images/lovis-corinth/in-the-slaughter-house-1893.jpg","In the Slaughter House","Lovis Corinth","impressionism",1893
"http://uploads5.wikiart.org/images/henry-herbert-la-thangue/in-the-orchard-1893.jpg","In the Orchard","Henry Herbert La Thangue","impressionism",1893
"http://uploads0.wikiart.org/images/thomas-pollock-anshutz/man-and-woman-on-the-beach-1893(1).jpg","Man and Woman on the Beach","Thomas Pollock Anshutz","impressionism",1893
"http://uploads6.wikiart.org/images/tom-roberts/lady-with-a-parasol-1893.jpg","Lady with a Parasol","Tom Roberts","impressionism",1893
"http://uploads8.wikiart.org/images/karoly-ferenczy/birdsong-1893.jpg","Birdsong","Karoly Ferenczy","impressionism",1893
"http://uploads2.wikiart.org/images/stefan-luchian/woman-worker-1893.jpg","Woman Worker","Stefan Luchian","impressionism",1893
"http://uploads8.wikiart.org/images/francisco-oller/the-wake-1893.jpg","The Wake","Francisco Oller","impressionism",1893
"http://uploads7.wikiart.org/images/mary-cassatt/summertime-1894.jpg","Summertime","Mary Cassatt","impressionism",1894
"http://uploads0.wikiart.org/00141/images/louise-abbema/cae-19-abbema045.jpg","Matin d'avril","Louise Abbema","impressionism",1894
"http://uploads2.wikiart.org/images/berthe-morisot/julie-daydreaming.jpg","Julie Daydreaming","Berthe Morisot","impressionism",1894
"http://uploads2.wikiart.org/images/william-merritt-chase/idle-hours.jpg","Idle Hours","William Merritt Chase","impressionism",1894
"http://uploads4.wikiart.org/images/hoca-ali-riza/k-zkulesi-maiden-s-tower-1894.jpg","Kizkulesi (Maiden's Tower)","Hoca Ali Riza","impressionism",1894
"http://uploads6.wikiart.org/images/armand-guillaumin/madness-ravine-crozant-1894.jpg","Madness Ravine, Crozant","Armand Guillaumin","impressionism",1894
"http://uploads7.wikiart.org/images/ivan-grohar/avtoportret-1894.jpg","Self-Portrait","Ivan Grohar","impressionism",1894
"http://uploads7.wikiart.org/images/karoly-ferenczy/orpheus-1894.jpg","Orpheus","Karoly Ferenczy","impressionism",1894
"http://uploads0.wikiart.org/images/lesser-ury/h-user-am-fluss-mit-einer-waschenden-frau-1894.jpg","Hauser am Fluss mit einer waschenden Frau","Lesser Ury","impressionism",1894
"http://uploads1.wikiart.org/images/santiago-rusinol/a-romance-1894.jpg","A Romance","Santiago Rusinol","impressionism",1894
"http://uploads8.wikiart.org/00145/images/paul-emile-chabas/chez-alphonse-lemerre-ville-d-avray-paul-chabas.jpg","Les Poetes Du Parnasse","Paul Emile Chabas","impressionism",1895
"http://uploads2.wikiart.org/images/maurice-prendergast/charles-street-boston.jpg","Charles Street, Boston","Maurice Prendergast","impressionism",1895
"http://uploads2.wikiart.org/images/william-merritt-chase/shinnecock-hills-04.jpg","Shinnecock Hills","William Merritt Chase","impressionism",1895
"http://uploads4.wikiart.org/images/t-c-steele/cows-by-the-stream-1895.jpg","Cows by the Stream","T. C. Steele","impressionism",1895
"http://uploads8.wikiart.org/images/willard-metcalf/gloucester-harbour-sun.jpg","Gloucester harbour Sun","Willard Metcalf","impressionism",1895
"http://uploads3.wikiart.org/images/federico-zandomeneghi/lady-with-a-hat-1895.jpg","Lady with a hat","Federico Zandomeneghi","impressionism",1895
"http://uploads5.wikiart.org/images/t-c-steele/mysterious-1895.jpg","Mysterious","T. C. Steele","impressionism",1895
"http://uploads4.wikiart.org/images/henry-herbert-la-thangue/nightfall-the-gleaners-1895.jpg","Nightfall (The Gleaners)","Henry Herbert La Thangue","impressionism",1895
"http://uploads2.wikiart.org/images/karoly-ferenczy/man-sitting-on-a-log-1895.jpg","Man Sitting on a Log","Karoly Ferenczy","impressionism",1895
"http://uploads8.wikiart.org/images/frits-thaulow/rialto.jpg","Rialto","Frits Thaulow","impressionism",1895
"http://uploads0.wikiart.org/images/charles-reiffel/foggy-morning-no-2-1895.jpg","Foggy Morning, No. 2","Charles Reiffel","impressionism",1895
"http://uploads3.wikiart.org/images/lilla-cabot-perry/children-dancing-ii-1895.jpg","Children Dancing, II","Lilla Cabot Perry","impressionism",1895
"http://uploads8.wikiart.org/images/lilla-cabot-perry/young-bicyclist-1895.jpg","Young Bicyclist","Lilla Cabot Perry","impressionism",1895
"http://uploads2.wikiart.org/images/david-davies/john-dougherty-1895.jpg","John Dougherty","David Davies","impressionism",1895
"http://uploads8.wikiart.org/images/aleksander-gierymski/ch-opiec-nios-cy-snop-1895.jpg","Boy Carrying a Sheaf","Aleksander Gierymski","impressionism",1895
"http://uploads6.wikiart.org/00146/images/leon-wyczolkowski/leon-wycz-kowski-rybak-1896.jpg","a Fisherman","Leon Wyczolkowski","impressionism",1896
"http://uploads5.wikiart.org/00128/images/mildred-anne-butler/morning-bath-1896.jpg","Morning Bath","Mildred Anne Butler","impressionism",1896
"http://uploads4.wikiart.org/images/joaquin-sorolla/grape-harvest-1896.jpg","Grape Harvest","Joaquin Sorolla","impressionism",1896
"http://uploads8.wikiart.org/images/max-kurzweil/a-walk-in-the-garden-1896.jpg","A walk in the garden","Max Kurzweil","impressionism",1896
"http://uploads3.wikiart.org/images/tom-roberts/sergeant-r-d-fraser-mounted-rifles-1896.jpg","Sergeant R.D. Fraser, Mounted Rifles","Tom Roberts","impressionism",1896
"http://uploads7.wikiart.org/images/lovis-corinth/self-portrait-with-skeleton-1896.jpg","Self-portrait with Skeleton","Lovis Corinth","impressionism",1896
"http://uploads2.wikiart.org/images/ferdynand-ruszczyc/dwie-odzie-aglowe-1896.jpg","Dwie lodzie zaglowe","Ferdynand Ruszczyc","impressionism",1896
"http://uploads8.wikiart.org/images/nicolae-vermont/dreaming-1896.jpg","Dreaming","Nicolae Vermont","impressionism",1896
"http://uploads8.wikiart.org/images/othon-friesz/rocky-coast-1896.jpg","Rocky Coast","Othon Friesz","impressionism",1896
"http://uploads7.wikiart.org/images/niccolo-cannicci/summer-1896.jpg","Summer","Niccolo Cannicci","impressionism",1896
"http://uploads8.wikiart.org/images/hans-am-ende/birken-am-moorgraben-1896.jpg","Birken am Moorgraben","Hans am Ende","impressionism",1896
"http://uploads8.wikiart.org/images/david-davies/nocturne-templestowe-1896.jpg","Nocturne, Templestowe","David Davies","impressionism",1896
"http://uploads6.wikiart.org/images/mary-cassatt/matertiny-1897.jpg","Matertiny","Mary Cassatt","impressionism",1897
"http://uploads1.wikiart.org/images/edgar-degas/in-the-dance-studio.jpg","In the Dance Studio","Edgar Degas","impressionism",1897
"http://uploads1.wikiart.org/images/camille-pissarro/boulevard-montmartre-spring-rain.jpg","Boulevard Montmartre Spring Rain","Camille Pissarro","impressionism",1897
"http://uploads6.wikiart.org/images/t-c-steele/gordon-hill-1897.jpg","Gordon Hill","T. C. Steele","impressionism",1897
"http://uploads3.wikiart.org/images/t-c-steele/talbott-place.jpg","Talbott Place","T. C. Steele","impressionism",1897
"http://uploads7.wikiart.org/images/theodor-philipsen/homeward-at-milking-time-evening-saltholm-1897.jpg","Homeward at milking-time. Evening. Saltholm","Theodor Philipsen","impressionism",1897
"http://uploads5.wikiart.org/images/lovis-corinth/witches-1897.jpg","Witches","Lovis Corinth","impressionism",1897
"http://uploads0.wikiart.org/images/thomas-pollock-anshutz/low-tide-1897(1).jpg","Low Tide","Thomas Pollock Anshutz","impressionism",1897
"http://uploads1.wikiart.org/images/hans-am-ende/fruehlingstag-1897.jpg","Fruehlingstag","Hans am Ende","impressionism",1897
"http://uploads6.wikiart.org/images/camille-pissarro/boulevard-montmartre-morning-grey-weather-1897.jpg","Boulevard Montmartre Morning, Grey Weather","Camille Pissarro","impressionism",1897
"http://uploads6.wikiart.org/00141/images/louise-abbema/louise-abb-ma-sarah-bernhardt-hunting-with-hounds.jpg","Sarah Bernhardt Hunting with Hounds","Louise Abbema","impressionism",1897
"http://uploads0.wikiart.org/images/camille-pissarro/avenue-de-l-opera-place-du-theatre-francais-misty.jpg","Avenue de l'Opera, Place du Theatre Francais. Misty","Camille Pissarro","impressionism",1898
"http://uploads1.wikiart.org/images/lovis-corinth/woman-s-half-portrait-with-straw-hat-luise-halbe-1898.jpg","Woman's Half Portrait with Straw Hat (Luise Halbe)","Lovis Corinth","impressionism",1898
"http://uploads1.wikiart.org/images/frederic-remington/charge-of-the-rough-riders-at-san-juan-hill-1898.jpg","Charge of the Rough Riders at San Juan Hill","Frederic Remington","impressionism",1898
"http://uploads7.wikiart.org/images/vilhelm-hammershoi/interior-with-young-man-reading-1898.jpg","Interior with Young Man Reading","Vilhelm Hammershoi","impressionism",1898
"http://uploads6.wikiart.org/images/hoca-ali-riza/manzara-landscape-1898.jpg","Manzara (Landscape)","Hoca Ali Riza","impressionism",1898
"http://uploads1.wikiart.org/images/arthur-verona/country-road-1898.jpg","Country Road","Arthur Verona","impressionism",1898
"http://uploads4.wikiart.org/images/lesser-ury/abend-im-caf-bauer-1898.jpg","Abend im Cafe Bauer","Lesser Ury","impressionism",1898
"http://uploads7.wikiart.org/images/lesser-ury/woman-at-writing-desk-1898.jpg","Woman at writing desk","Lesser Ury","impressionism",1898
"http://uploads8.wikiart.org/images/camille-pissarro/place-du-theatre-francais-1898.jpg","Place du Theatre Francais","Camille Pissarro","impressionism",1898
"http://uploads5.wikiart.org/images/mary-cassatt/madame-meerson-and-her-daughter.jpg","Madame Meerson and Her Daughter","Mary Cassatt","impressionism",1899
"http://uploads3.wikiart.org/images/joaquin-sorolla/children-at-the-beach-1899.jpg","Children at the beach","Joaquin Sorolla","impressionism",1899
"http://uploads2.wikiart.org/images/vilhelm-hammershoi/interior-of-courtyard-strandgade-30-1899.jpg","Interior of Courtyard, Strandgade 30","Vilhelm Hammershoi","impressionism",1899
"http://uploads7.wikiart.org/images/edmund-charles-tarbell/girl-with-sailboat-1899.jpg","Girl with Sailboat","Edmund Charles Tarbell","impressionism",1899
"http://uploads6.wikiart.org/images/francisco-oller/hacienda-aurora-1899.jpg","Hacienda Aurora","Francisco Oller","impressionism",1899
"http://uploads5.wikiart.org/images/hans-am-ende/weyerberg-under-the-clouds-1899.jpg","Weyerberg under the clouds","Hans am Ende","impressionism",1899
"http://uploads0.wikiart.org/images/nicolae-grigorescu/oxcart-1899.jpg","Oxcart","Nicolae Grigorescu","impressionism",1899
"http://uploads8.wikiart.org/images/constantin-artachino/house-on-capri-island-1899.jpg","House on Capri Island","Constantin Artachino","impressionism",1899
"http://uploads6.wikiart.org/images/karoly-ferenczy/horses-1899.jpg","Horses","Karoly Ferenczy","impressionism",1899
"http://uploads3.wikiart.org/images/lesser-ury/frau-und-droschke-1899.jpg","Frau und Droschke","Lesser Ury","impressionism",1899
"http://uploads2.wikiart.org/images/lesser-ury/nachtbeleuchtung-1899.jpg","Nachtbeleuchtung","Lesser Ury","impressionism",1899
"http://uploads1.wikiart.org/images/mary-cassatt/jules-being-dried-by-his-mother-1900.jpg","Jules Being Dried by His Mother","Mary Cassatt","impressionism",1900
"http://uploads1.wikiart.org/images/claude-monet/irises-in-monet-s-garden-03.jpg","Irises in Monet's Garden","Claude Monet","impressionism",1900
"http://uploads5.wikiart.org/images/edgar-degas/ballet-dancers-in-the-wings-1900.jpg","Ballet Dancers in the Wings","Edgar Degas","impressionism",1900
"http://uploads3.wikiart.org/images/valentin-serov/portrait-of-emperor-nicholas-ii-1900.jpg","Portrait of Emperor Nicholas II","Valentin Serov","impressionism",1900
"http://uploads8.wikiart.org/images/john-henry-twachtman/gloucester-harbor.jpg","Gloucester Harbor","John Henry Twachtman","impressionism",1900
"http://uploads0.wikiart.org/images/john-henry-twachtman/the-white-bridge-1.jpg","The White Bridge","John Henry Twachtman","impressionism",1900
"http://uploads6.wikiart.org/images/nikolay-bogdanov-belsky/portrait-of-n-yusupov.jpg","Portrait of N.Yusupov","Nikolay Bogdanov-Belsky","impressionism",1900
"http://uploads7.wikiart.org/images/auguste-rodin/eternal-spring.jpg","Eternal Spring","Auguste Rodin","impressionism",1900
"http://uploads6.wikiart.org/images/laszlo-mednyanszky/landscape-in-the-alps-view-from-the-rax-1900.jpg","Landscape in the Alps (View from the Rax)","Laszlo Mednyanszky","impressionism",1900
"http://uploads6.wikiart.org/images/frederic-remington/pretty-mother-of-the-night-white-otter-is-no-longer-a-boy-1900.jpg","Pretty Mother of the Night--White Otter is No Longer a Boy","Frederic Remington","impressionism",1900
"http://uploads1.wikiart.org/images/childe-hassam/august-afternoon-appledore.jpg","August Afternoon, Appledore","Childe Hassam","impressionism",1900
"http://uploads1.wikiart.org/images/lovis-corinth/perseus-and-andromeda-1900.jpg","Perseus and Andromeda","Lovis Corinth","impressionism",1900
"http://uploads6.wikiart.org/images/henry-herbert-la-thangue/the-watersplash-1900.jpg","The Watersplash","Henry Herbert La Thangue","impressionism",1900
"http://uploads5.wikiart.org/images/giovanni-fattori/bauer-mit-ochsenkarren-1900.jpg","Bauer mit Ochsenkarren","Giovanni Fattori","impressionism",1900
"http://uploads6.wikiart.org/images/richard-friese/a-horseback-ride-1900.jpg","A horseback ride","Richard Friese","impressionism",1900
"http://uploads2.wikiart.org/images/thomas-pollock-anshutz/edwardian-woman-on-the-beach-1900(1).jpg","Edwardian woman on the Beach","Thomas Pollock Anshutz","impressionism",1900
"http://uploads6.wikiart.org/images/hans-am-ende/eind-sommertag-in-worpswede-1900.jpg","Eind Sommertag in Worpswede","Hans am Ende","impressionism",1900
"http://uploads0.wikiart.org/images/hans-am-ende/fr-hling-in-worpswede-1900.jpg","Fruhling in Worpswede","Hans am Ende","impressionism",1900
"http://uploads2.wikiart.org/images/hans-am-ende/torfk-hne-auf-der-hamme-1900.jpg","Torfkahne auf der Hamme","Hans am Ende","impressionism",1900
"http://uploads2.wikiart.org/images/richard-friese/reed-harvest-1900.jpg","Reed harvest","Richard Friese","impressionism",1900
"http://uploads8.wikiart.org/images/thomas-pollock-anshutz/a-passing-glance-1900(1).jpg","A Passing Glance","Thomas Pollock Anshutz","impressionism",1900
"http://uploads8.wikiart.org/images/thomas-pollock-anshutz/mother-and-child-1900(1).jpg","Mother and Child","Thomas Pollock Anshutz","impressionism",1900
"http://uploads2.wikiart.org/images/aristide-maillol/nude-venus-1900.jpg","Nude (Venus)","Aristide Maillol","impressionism",1900
"http://uploads7.wikiart.org/00108/images/joseph-decamp/at-gloucester-1900.jpg","At Gloucester","Joseph DeCamp","impressionism",1900
"http://uploads1.wikiart.org/00108/images/joseph-decamp/girl-with-a-green-shawl-c-1900.jpg","Girl with a Green Shawl","Joseph DeCamp","impressionism",1900
"http://uploads7.wikiart.org/images/mary-cassatt/young-mother-sewing-1900.jpg","Young Mother Sewing","Mary Cassatt","impressionism",1900
"http://uploads3.wikiart.org/images/max-liebermann/tennis-game-by-the-sea-1901.jpg","Tennis Game by the Sea","Max Liebermann","impressionism",1901
"http://uploads0.wikiart.org/images/t-c-steele/the-grist-mill-1901.jpg","The Grist Mill","T. C. Steele","impressionism",1901
"http://uploads7.wikiart.org/images/vilhelm-hammershoi/interior-strandgade-30-1901.jpg","Interior Strandgade 30","Vilhelm Hammershoi","impressionism",1901
"http://uploads7.wikiart.org/images/john-henry-twachtman/wild-cherry-tree.jpg","Wild Cherry Tree","John Henry Twachtman","impressionism",1901
"http://uploads5.wikiart.org/images/frits-thaulow/at-quimperle.jpg","At Quimperle","Frits Thaulow","impressionism",1901
"http://uploads6.wikiart.org/images/john-varley-ii/a-bedouin-goatherd-on-the-banks-of-the-nile-1901.jpg","A Bedouin Goatherd on the Banks of the Nile","John Varley II","impressionism",1901
"http://uploads7.wikiart.org/images/karoly-ferenczy/gipsies-1901.jpg","Gipsies","Karoly Ferenczy","impressionism",1901
"http://uploads0.wikiart.org/images/ferdynand-ruszczyc/w-wiat-1901.jpg","W swiat","Ferdynand Ruszczyc","impressionism",1901
"http://uploads4.wikiart.org/images/lilla-cabot-perry/the-trio-tokyo-japan-1901.jpg","The Trio, Tokyo, Japan","Lilla Cabot Perry","impressionism",1901
"http://uploads1.wikiart.org/00108/images/joseph-decamp/jetty-at-low-tide-the-water-pier-c-1901.jpg","Jetty at Low Tide (The Water Pier)","Joseph DeCamp","impressionism",1901
"http://uploads6.wikiart.org/images/henry-herbert-la-thangue/gathering-plums-1901.jpg","Gathering Plums","Henry Herbert La Thangue","impressionism",1901
"http://uploads0.wikiart.org/images/vilhelm-hammershoi/interior-from-strandgade-with-sunlight-on-the-floor-1901.jpg","Interior from Strandgade with Sunlight on the Floor","Vilhelm Hammershoi","impressionism",1901
"http://uploads5.wikiart.org/00142/images/anna-ancher/anna-ancher-tutt-art-44.jpg","Grief","Anna Ancher","impressionism",1902
"http://uploads0.wikiart.org/images/valentin-serov/portrait-of-princess-zinaida-yusupova-1902.jpg","Portrait of Princess Zinaida Yusupova","Valentin Serov","impressionism",1902
"http://uploads0.wikiart.org/images/auguste-rodin/the-thinker-1902.jpg","The Thinker","Auguste Rodin","impressionism",1902
"http://uploads3.wikiart.org/images/robert-julian-onderdonk/snow-near-the-cave-central-park-new-york-1902.jpg","Snow near the Cave, Central Park, New York","Robert Julian Onderdonk","impressionism",1902
